Link,Cantitate,Culoare,Pret Pachet,TVA,Pret Total cu TVA,Denumire Produs,Text Intaritor,Cod EAN,cod SKU,Cant Tot Kg
pardoseala-poliuretanica-antiderapanta,20 Kg,Gri,1597.52,303.53,1901.04,Pachet Pardoseala Poliuretanica Antiderapanta “Emex” - Gri - Bid. 20 Kg + Intaritor - Bid. 7.6 Kg,+ Bid. 7.60 Kg Intaritor,5941930706509,EMX-087-NS-6-20GR,27.6
pardoseala-poliuretanica-antiderapanta,20 Kg,Crem,1587.92,301.70,1889.62,Pachet Pardoseala Poliuretanica Antiderapanta “Emex” - Crem - Bid. 20 Kg + Intaritor - Bid. 7.6 Kg,+ Bid. 7.60 Kg Intaritor,5941930706516,EMX-087-NS-6-20CR,27.6
pardoseala-poliuretanica-antiderapanta,20 Kg,Galben,1727.92,328.30,2056.22,Pachet Pardoseala Poliuretanica Antiderapanta “Emex” - Galben - Bid. 20 Kg + Intaritor - Bid. 7.6 Kg,+ Bid. 7.60 Kg Intaritor,5941930706523,EMX-087-NS-6-20GB,27.6
pardoseala-poliuretanica-antiderapanta,20 Kg,Albastru,1614.72,306.80,1921.51,Pachet Pardoseala Poliuretanica Antiderapanta “Emex” - Albastru - Bid. 20 Kg + Intaritor - Bid. 7.6 Kg,+ Bid. 7.60 Kg Intaritor,5941930706530,EMX-087-NS-6-20AL,27.6
pardoseala-poliuretanica-antiderapanta,20 Kg,Verde,1614.72,306.80,1921.51,Pachet Pardoseala Poliuretanica Antiderapanta “Emex” - Verde - Bid. 20 Kg + Intaritor - Bid. 7.6 Kg,+ Bid. 7.60 Kg Intaritor,5941930706547,EMX-087-NS-6-20VD,27.6
pardoseala-poliuretanica-antiderapanta,20 Kg,Rosu,1673.12,317.89,1991.01,Pachet Pardoseala Poliuretanica Antiderapanta “Emex” - Rosu - Bid. 20 Kg + Intaritor - Bid. 7.6 Kg,+ Bid. 7.60 Kg Intaritor,5941930706554,EMX-087-NS-6-20RO,27.6
pardoseala-poliuretanica-antiderapanta,20 Kg,Maro,1565.12,297.37,1862.49,Pachet Pardoseala Poliuretanica Antiderapanta “Emex” - Maro - Bid. 20 Kg + Intaritor - Bid. 7.6 Kg,+ Bid. 7.60 Kg Intaritor,5941930706561,EMX-087-NS-6-20MR,27.6
pardoseala-poliuretanica-antiderapanta,20 Kg,Negru,1572.12,298.70,1870.82,Pachet Pardoseala Poliuretanica Antiderapanta “Emex” - Negru - Bid. 20 Kg + Intaritor - Bid. 7.6 Kg,+ Bid. 7.60 Kg Intaritor,5941930706578,EMX-087-NS-6-20NG,27.6
membrana-poliuretanica-hidroizolanta,20 Kg,Alb,1463.97,278.15,1742.13,Pachet Membrana Poliuretanica Hidroizolanta “Emex” - Alb - Bid. 20 Kg + Intaritor - Bid. 7.6 Kg,+ Bid. 7.60 Kg Intaritor,5941930706585,EMX-080-NS-6-20AB,27.6
membrana-poliuretanica-hidroizolanta,20 Kg,Gri,1472.67,279.81,1752.48,Pachet Membrana Poliuretanica Hidroizolanta “Emex” - Gri - Bid. 20 Kg + Intaritor - Bid. 7.6 Kg,+ Bid. 7.60 Kg Intaritor,5941930706592,EMX-080-NS-6-20GR,27.6
mortar-epoxidic,10 Kg,Gri,264.40,50.24,314.64,Pachet Mortar Epoxidic “Emex Fill” - Gri - Bid. 10 Kg + Intaritor - Bid. 1 Kg,+ Bid. 1 Kg Intaritor ,5941930706608,EMX-081-NS-6-10ME,11
mortar-epoxidic,20 Kg,Gri,528.80,100.47,629.27,Pachet Mortar Epoxidic “Emex Fill” - Gri - Bid. 20 Kg + Intaritor - Bid. 2 Kg,+ Bid. 2 Kg Intaritor ,5941930706615,EMX-081-NS-6-20ME,22
sapa-epoxidica-egalizare,20 Kg,Gri,678.48,128.91,807.39,Pachet Sapa Epoxy-Cimentica “Emex Mineral” - Gri - Bid. 20 Kg - 3 componente,3 componente,5941930706622,EMX-091-NS-6-20GR,20
pardoseala-epoxidica-decorativa-cuartz,20 Kg,Mozaicat,2043.60,388.28,2431.88,Pachet Pardoseala Epoxidica Decorativa “Emex Quartz” - Baza - Bid. 20 Kg + Intaritor - Bid. 10 Kg,+ Bid. 10 Kg Intaritor ,5941930706639,EMX-084-NS-6-20BZ,25.6
pardoseala-epoxidica-multicolor,20 Kg,Alb,1097.20,208.47,1305.67,Pachet Pardoseala Epoxidica Multicolor “Emex” - Baza Alb - Bid. 20 Kg + Intaritor - Bid. 4 Kg,+ Bid. 4 Kg Intaritor ,5941930706646,EMX-085-NS-6-20AB,24
pardoseala-epoxidica-multicolor,20 Kg,Gri,1079.00,205.01,1284.01,Pachet Pardoseala Epoxidica Multicolor “Emex” - Baza Gri - Bid. 20 Kg + Intaritor - Bid. 4 Kg,+ Bid. 4 Kg Intaritor ,5941930706653,EMX-085-NS-6-20GR,24
pardoseala-epoxidica-multicolor,20 Kg,Crem,1103.60,209.68,1313.28,Pachet Pardoseala Epoxidica Multicolor “Emex” - Baza Crem - Bid. 20 Kg + Intaritor - Bid. 4 Kg,+ Bid. 4 Kg Intaritor ,5941930706660,EMX-085-NS-6-20CR,24
pardoseala-epoxidica-multicolor,20 Kg,Galben,1226.20,232.98,1459.18,Pachet Pardoseala Epoxidica Multicolor “Emex” - Baza Galben - Bid. 20 Kg + Intaritor - Bid. 4 Kg,+ Bid. 4 Kg Intaritor ,5941930706677,EMX-085-NS-6-20GB,24
pardoseala-epoxidica-multicolor,20 Kg,Albastru,1112.60,211.39,1323.99,Pachet Pardoseala Epoxidica Multicolor “Emex” - Baza Albastru - Bid. 20 Kg + Intaritor - Bid. 4 Kg,+ Bid. 4 Kg Intaritor ,5941930706684,EMX-085-NS-6-20AL,24
pardoseala-epoxidica-multicolor,20 Kg,Verde,1105.40,210.03,1315.43,Pachet Pardoseala Epoxidica Multicolor “Emex” - Baza Verde - Bid. 20 Kg + Intaritor - Bid. 4 Kg,+ Bid. 4 Kg Intaritor ,5941930706691,EMX-085-NS-6-20VD,24
pardoseala-epoxidica-multicolor,20 Kg,Rosu,1154.00,219.26,1373.26,Pachet Pardoseala Epoxidica Multicolor “Emex” - Baza Rosu - Bid. 20 Kg + Intaritor - Bid. 4 Kg,+ Bid. 4 Kg Intaritor ,5941930706707,EMX-085-NS-6-20RO,24
pardoseala-epoxidica-multicolor,20 Kg,Maro,1063.20,202.01,1265.21,Pachet Pardoseala Epoxidica Multicolor “Emex” - Baza Maro - Bid. 20 Kg + Intaritor - Bid. 4 Kg,+ Bid. 4 Kg Intaritor ,5941930706714,EMX-085-NS-6-20MR,24
pardoseala-epoxidica-multicolor,20 Kg,Negru,1065.20,202.39,1267.59,Pachet Pardoseala Epoxidica Multicolor “Emex” - Baza Negru - Bid. 20 Kg + Intaritor - Bid. 4 Kg,+ Bid. 4 Kg Intaritor ,5941930706721,EMX-085-NS-6-20NG,24
amorsa-impregnare-pardoseli-epoxidice,4 Kg,Transparent,455.03,86.46,541.48,Pachet Grund Epoxidic Impregnare Solvent-Free “Emex” - Bid. 4 Kg + Intaritor - Bid. 2 Kg,+ Bid. 2 Kg Intaritor ,5941930706738,EMX-008-S-6-4AE,6
amorsa-impregnare-pardoseli-epoxidice,20 Kg,Transparent,2043.60,388.28,2431.88,Pachet Grund Epoxidic Impregnare Solvent-Free “Emex” - Bid. 20 Kg + Intaritor - Bid. 10 Kg,+ Bid. 10 Kg Intaritor ,5941930706745,EMX-008-S-6-20AE,30
amorsa-poliuretanica-nesolventata-pardoseli,4 Kg,Transparent,487.69,92.66,580.35,Pachet Grund Poliuretanic Impregnare Solvent-Free “Emex” - Bid. 4 Kg + Intaritor - Bid. 2 Kg,+ Bid. 2 Kg Intaritor ,5941930706752,EMX-012-NS-6-4GP,6
amorsa-poliuretanica-nesolventata-pardoseli,20 Kg,Transparent,2368.70,450.05,2818.75,Pachet Grund Poliuretanic Impregnare Solvent-Free “Emex” - Bid. 20 Kg + Intaritor - Bid. 10 Kg,+ Bid. 10 Kg Intaritor ,5941930706769,EMX-012-NS-6-20GP,30
intaritor-rasini-epoxidice-nesolventate,2 Kg,Transparent,130.00,24.70,154.70,Intaritor Epoxidic Solvent-Free “Emex” - Bid. 2 Kg,,5941930706776,EMX-050-S-6-2IE,2
intaritor-rasini-epoxidice-nesolventate,4 Kg,Transparent,260.00,49.40,309.40,Intaritor Epoxidic Solvent-Free “Emex” - Bid. 4 Kg,,5941930706783,EMX-050-S-6-4IE,4
intaritor-rasini-poliuretanice-nesolventate,2 Kg,Transparent,236.00,44.84,280.84,Intaritor Poliuretanic Solvent-Free “Emex” - Bid. 2 Kg,,5941930706790,EMX-052-S-6-2IP,2
intaritor-rasini-poliuretanice-nesolventate,4 Kg,Transparent,472.00,89.68,561.68,Intaritor Poliuretanic Solvent-Free “Emex” - Bid. 4 Kg,,5941930706806,EMX-052-S-6-4IP,4
vopsea-epoxidica-pardoseli,4 Kg,Alb,239.55,45.51,285.06,Pachet Vopsea Epoxidica Pardoseala “Emex” - Alb - Bid. 4 Kg + Intaritor - Bid. 0.70 Kg,+ Bid. 0.70 Kg Intaritor,5941930706813,EMX-117-S-7-4AB,4.70
vopsea-epoxidica-pardoseli,20 Kg,Alb,1061.60,201.70,1263.30,Pachet Vopsea Epoxidica Pardoseala “Emex” - Alb - Bid. 20 Kg + Intaritor - Bid. 3.50 Kg,+ Bid. 3.50 Kg Intaritor,5941930706820,EMX-117-S-7-20AB,23.5
vopsea-epoxidica-pardoseli,4 Kg,Gri,232.88,44.25,277.12,Pachet Vopsea Epoxidica Pardoseala “Emex” - Gri - Bid. 4 Kg + Intaritor - Bid. 0.70 Kg,+ Bid. 0.70 Kg Intaritor,5941930706837,EMX-117-S-7-4GR,4.70
vopsea-epoxidica-pardoseli,20 Kg,Gri,1032.60,196.19,1228.79,Pachet Vopsea Epoxidica Pardoseala “Emex” - Gri - Bid. 20 Kg + Intaritor - Bid. 3.50 Kg,+ Bid. 3.50 Kg Intaritor,5941930706844,EMX-117-S-7-20GR,23.5
vopsea-epoxidica-pardoseli,4 Kg,Crem,232.51,44.18,276.69,Pachet Vopsea Epoxidica Pardoseala “Emex” - Crem - Bid. 4 Kg + Intaritor - Bid. 0.70 Kg,+ Bid. 0.70 Kg Intaritor,5941930706851,EMX-117-S-7-4CR,4.70
vopsea-epoxidica-pardoseli,20 Kg,Crem,1031.00,195.89,1226.89,Pachet Vopsea Epoxidica Pardoseala “Emex” - Crem - Bid. 20 Kg + Intaritor - Bid. 3.50 Kg,+ Bid. 3.50 Kg Intaritor,5941930706868,EMX-117-S-7-20CR,23.5
vopsea-epoxidica-pardoseli,4 Kg,Galben,246.45,46.83,293.27,Pachet Vopsea Epoxidica Pardoseala “Emex” - Galben - Bid. 4 Kg + Intaritor - Bid. 0.70 Kg,+ Bid. 0.70 Kg Intaritor,5941930706875,EMX-117-S-7-4GB,4.70
vopsea-epoxidica-pardoseli,20 Kg,Galben,1091.60,207.40,1299.00,Pachet Vopsea Epoxidica Pardoseala “Emex” - Galben - Bid. 20 Kg + Intaritor - Bid. 3.50 Kg,+ Bid. 3.50 Kg Intaritor,5941930706882,EMX-117-S-7-20GB,23.5
vopsea-epoxidica-pardoseli,4 Kg,Albastru,233.89,44.44,278.33,Pachet Vopsea Epoxidica Pardoseala “Emex” - Albastru - Bid. 4 Kg + Intaritor - Bid. 0.70 Kg,+ Bid. 0.70 Kg Intaritor,5941930706899,EMX-117-S-7-4AL,4.70
vopsea-epoxidica-pardoseli,20 Kg,Albastru,1037.00,197.03,1234.03,Pachet Vopsea Epoxidica Pardoseala “Emex” - Albastru - Bid. 20 Kg + Intaritor - Bid. 3.50 Kg,+ Bid. 3.50 Kg Intaritor,5941930706905,EMX-117-S-7-20AL,23.5
vopsea-epoxidica-pardoseli,4 Kg,Verde,252.29,47.94,300.23,Pachet Vopsea Epoxidica Pardoseala “Emex” - Verde - Bid. 4 Kg + Intaritor - Bid. 0.70 Kg,+ Bid. 0.70 Kg Intaritor,5941930706912,EMX-117-S-7-4VD,4.70
vopsea-epoxidica-pardoseli,20 Kg,Verde,1117.00,212.23,1329.23,Pachet Vopsea Epoxidica Pardoseala “Emex” - Verde - Bid. 20 Kg + Intaritor - Bid. 3.50 Kg,+ Bid. 3.50 Kg Intaritor,5941930706929,EMX-117-S-7-20VD,23.5
vopsea-epoxidica-pardoseli,4 Kg,Rosu,247.55,47.03,294.59,Pachet Vopsea Epoxidica Pardoseala “Emex” - Rosu - Bid. 4 Kg + Intaritor - Bid. 0.70 Kg,+ Bid. 0.70 Kg Intaritor,5941930706936,EMX-117-S-7-4RO,4.70
vopsea-epoxidica-pardoseli,20 Kg,Rosu,1096.40,208.32,1304.72,Pachet Vopsea Epoxidica Pardoseala “Emex” - Rosu - Bid. 20 Kg + Intaritor - Bid. 3.50 Kg,+ Bid. 3.50 Kg Intaritor,5941930706943,EMX-117-S-7-20RO,23.5
vopsea-epoxidica-pardoseli,4 Kg,Maro,221.38,42.06,263.44,Pachet Vopsea Epoxidica Pardoseala “Emex” - Maro - Bid. 4 Kg + Intaritor - Bid. 0.70 Kg,+ Bid. 0.70 Kg Intaritor,5941930706950,EMX-117-S-7-4MR,4.70
vopsea-epoxidica-pardoseli,20 Kg,Maro,982.60,186.69,1169.29,Pachet Vopsea Epoxidica Pardoseala “Emex” - Maro - Bid. 20 Kg + Intaritor - Bid. 3.50 Kg,+ Bid. 3.50 Kg Intaritor,5941930706967,EMX-117-S-7-20MR,23.5
vopsea-epoxidica-pardoseli,4 Kg,Negru,222.90,42.35,265.25,Pachet Vopsea Epoxidica Pardoseala “Emex” - Negru - Bid. 4 Kg + Intaritor - Bid. 0.70 Kg,+ Bid. 0.70 Kg Intaritor,5941930706974,EMX-117-S-7-4NG,4.70
vopsea-epoxidica-pardoseli,20 Kg,Negru,989.20,187.95,1177.15,Pachet Vopsea Epoxidica Pardoseala “Emex” - Negru - Bid. 20 Kg + Intaritor - Bid. 3.50 Kg,+ Bid. 3.50 Kg Intaritor,5941930706981,EMX-117-S-7-20NG,23.5
vopsea-epoxidica-pardoseli-microfulgi,4 Kg,Alb,281.22,53.43,334.66,Pachet Vopsea Epoxidica Pardoseala cu Microfulgi “Emex” - Alb - Bid. 4 Kg + Intaritor - Bid. 0.70 Kg,+ Bid. 0.70 Kg Intaritor,5941930706998,EMX-168-S-7-4AB,4.70
vopsea-epoxidica-pardoseli-microfulgi,20 Kg,Alb,1242.80,236.13,1478.93,Pachet Vopsea Epoxidica Pardoseala cu Microfulgi “Emex” - Alb - Bid. 20 Kg + Intaritor - Bid. 3.50 Kg,+ Bid. 3.50 Kg Intaritor,5941930707001,EMX-168-S-7-20AB,23.5
vopsea-epoxidica-pardoseli-microfulgi,4 Kg,Gri,278.42,52.90,331.32,Pachet Vopsea Epoxidica Pardoseala cu Microfulgi “Emex” - Gri - Bid. 4 Kg + Intaritor - Bid. 0.70 Kg,+ Bid. 0.70 Kg Intaritor,5941930707018,EMX-168-S-7-4GR,4.70
vopsea-epoxidica-pardoseli-microfulgi,20 Kg,Gri,1230.60,233.81,1464.41,Pachet Vopsea Epoxidica Pardoseala cu Microfulgi “Emex” - Gri - Bid. 20 Kg + Intaritor - Bid. 3.50 Kg,+ Bid. 3.50 Kg Intaritor,5941930707025,EMX-168-S-7-20GR,23.5
vopsea-epoxidica-pardoseli-microfulgi,4 Kg,Crem,274.92,52.24,327.16,Pachet Vopsea Epoxidica Pardoseala cu Microfulgi “Emex” - Crem - Bid. 4 Kg + Intaritor - Bid. 0.70 Kg,+ Bid. 0.70 Kg Intaritor,5941930707032,EMX-168-S-7-4CR,4.70
vopsea-epoxidica-pardoseli-microfulgi,20 Kg,Crem,1215.40,230.93,1446.33,Pachet Vopsea Epoxidica Pardoseala cu Microfulgi “Emex” - Crem - Bid. 20 Kg + Intaritor - Bid. 3.50 Kg,+ Bid. 3.50 Kg Intaritor,5941930707049,EMX-168-S-7-20CR,23.5
vopsea-epoxidica-pardoseli-microfulgi,4 Kg,Galben,291.53,55.39,346.92,Pachet Vopsea Epoxidica Pardoseala cu Microfulgi “Emex” - Galben - Bid. 4 Kg + Intaritor - Bid. 0.70 Kg,+ Bid. 0.70 Kg Intaritor,5941930707056,EMX-168-S-7-4GB,4.70
vopsea-epoxidica-pardoseli-microfulgi,20 Kg,Galben,1287.60,244.64,1532.24,Pachet Vopsea Epoxidica Pardoseala cu Microfulgi “Emex” - Galben - Bid. 20 Kg + Intaritor - Bid. 3.50 Kg,+ Bid. 3.50 Kg Intaritor,5941930707063,EMX-168-S-7-20GB,23.5
vopsea-epoxidica-pardoseli-microfulgi,4 Kg,Albastru,281.13,53.42,334.55,Pachet Vopsea Epoxidica Pardoseala cu Microfulgi “Emex” - Albastru - Bid. 4 Kg + Intaritor - Bid. 0.70 Kg,+ Bid. 0.70 Kg Intaritor,5941930707070,EMX-168-S-7-4AL,4.70
vopsea-epoxidica-pardoseli-microfulgi,20 Kg,Albastru,1242.40,236.06,1478.46,Pachet Vopsea Epoxidica Pardoseala cu Microfulgi “Emex” - Albastru - Bid. 20 Kg + Intaritor - Bid. 3.50 Kg,+ Bid. 3.50 Kg Intaritor,5941930707087,EMX-168-S-7-20AL,23.5
vopsea-epoxidica-pardoseli-microfulgi,4 Kg,Verde,296.86,56.40,353.27,Pachet Vopsea Epoxidica Pardoseala cu Microfulgi “Emex” - Verde - Bid. 4 Kg + Intaritor - Bid. 0.70 Kg,+ Bid. 0.70 Kg Intaritor,5941930707094,EMX-168-S-7-4VD,4.70
vopsea-epoxidica-pardoseli-microfulgi,20 Kg,Verde,1310.80,249.05,1559.85,Pachet Vopsea Epoxidica Pardoseala cu Microfulgi “Emex” - Verde - Bid. 20 Kg + Intaritor - Bid. 3.50 Kg,+ Bid. 3.50 Kg Intaritor,5941930707100,EMX-168-S-7-20VD,23.5
vopsea-epoxidica-pardoseli-microfulgi,4 Kg,Rosu,294.89,56.03,350.91,Pachet Vopsea Epoxidica Pardoseala cu Microfulgi “Emex” - Rosu - Bid. 4 Kg + Intaritor - Bid. 0.70 Kg,+ Bid. 0.70 Kg Intaritor,5941930707117,EMX-168-S-7-4RO,4.70
vopsea-epoxidica-pardoseli-microfulgi,20 Kg,Rosu,1302.20,247.42,1549.62,Pachet Vopsea Epoxidica Pardoseala cu Microfulgi “Emex” - Rosu - Bid. 20 Kg + Intaritor - Bid. 3.50 Kg,+ Bid. 3.50 Kg Intaritor,5941930707124,EMX-168-S-7-20RO,23.5
vopsea-epoxidica-pardoseli-microfulgi,4 Kg,Maro,263.97,50.16,314.13,Pachet Vopsea Epoxidica Pardoseala cu Microfulgi “Emex” - Maro - Bid. 4 Kg + Intaritor - Bid. 0.70 Kg,+ Bid. 0.70 Kg Intaritor,5941930707131,EMX-168-S-7-4MR,4.70
vopsea-epoxidica-pardoseli-microfulgi,20 Kg,Maro,1167.80,221.88,1389.68,Pachet Vopsea Epoxidica Pardoseala cu Microfulgi “Emex” - Maro - Bid. 20 Kg + Intaritor - Bid. 3.50 Kg,+ Bid. 3.50 Kg Intaritor,5941930707148,EMX-168-S-7-20MR,23.5
vopsea-epoxidica-pardoseli-microfulgi,4 Kg,Negru,269.22,51.15,320.37,Pachet Vopsea Epoxidica Pardoseala cu Microfulgi “Emex” - Negru - Bid. 4 Kg + Intaritor - Bid. 0.70 Kg,+ Bid. 0.70 Kg Intaritor,5941930707155,EMX-168-S-7-4NG,4.70
vopsea-epoxidica-pardoseli-microfulgi,20 Kg,Negru,1190.60,226.21,1416.81,Pachet Vopsea Epoxidica Pardoseala cu Microfulgi “Emex” - Negru - Bid. 20 Kg + Intaritor - Bid. 3.50 Kg,+ Bid. 3.50 Kg Intaritor,5941930707162,EMX-168-S-7-20NG,23.5
vopsea-epoxidica-baza-apa-pardoseala,4 Kg,Alb,372.47,70.77,443.24,Pachet Vopsea Epoxidica Emulsionata Pardoseli “Emex Deck” - Alb - Bid. 4 Kg + Intaritor - Bid. 4 Kg,+ Bid. 4 Kg Intaritor ,5941930707179,EMX-150-S-7-4AB,8
vopsea-epoxidica-baza-apa-pardoseala,10 Kg,Alb,865.80,164.50,1030.30,Pachet Vopsea Epoxidica Emulsionata Pardoseli “Emex Deck” - Alb - Bid. 10 Kg + Intaritor - Bid. 10 Kg,+ Bid. 10 Kg Intaritor ,5941930707186,EMX-150-S-7-10AB,20
vopsea-epoxidica-baza-apa-pardoseala,4 Kg,Gri,364.60,69.27,433.88,Pachet Vopsea Epoxidica Emulsionata Pardoseli “Emex Deck” - Gri - Bid. 4 Kg + Intaritor - Bid. 4 Kg,+ Bid. 4 Kg Intaritor ,5941930707193,EMX-150-S-7-4GR,8
vopsea-epoxidica-baza-apa-pardoseala,10 Kg,Gri,848.70,161.25,1009.95,Pachet Vopsea Epoxidica Emulsionata Pardoseli “Emex Deck” - Gri - Bid. 10 Kg + Intaritor - Bid. 10 Kg,+ Bid. 10 Kg Intaritor ,5941930707209,EMX-150-S-7-10GR,20
vopsea-epoxidica-baza-apa-pardoseala,4 Kg,Crem,360.65,68.52,429.17,Pachet Vopsea Epoxidica Emulsionata Pardoseli “Emex Deck” - Crem - Bid. 4 Kg + Intaritor - Bid. 4 Kg,+ Bid. 4 Kg Intaritor ,5941930707216,EMX-150-S-7-4CR,8
vopsea-epoxidica-baza-apa-pardoseala,10 Kg,Crem,840.10,159.62,999.72,Pachet Vopsea Epoxidica Emulsionata Pardoseli “Emex Deck” - Crem - Bid. 10 Kg + Intaritor - Bid. 10 Kg,+ Bid. 10 Kg Intaritor ,5941930707223,EMX-150-S-7-10CR,20
vopsea-epoxidica-baza-apa-pardoseala,4 Kg,Galben,403.47,76.66,480.13,Pachet Vopsea Epoxidica Emulsionata Pardoseli “Emex Deck” - Galben - Bid. 4 Kg + Intaritor - Bid. 4 Kg,+ Bid. 4 Kg Intaritor ,5941930707230,EMX-150-S-7-4GB,8
vopsea-epoxidica-baza-apa-pardoseala,10 Kg,Galben,933.20,177.31,1110.51,Pachet Vopsea Epoxidica Emulsionata Pardoseli “Emex Deck” - Galben - Bid. 10 Kg + Intaritor - Bid. 10 Kg,+ Bid. 10 Kg Intaritor ,5941930707247,EMX-150-S-7-10GB,20
vopsea-epoxidica-baza-apa-pardoseala,4 Kg,Albastru,371.36,70.56,441.92,Pachet Vopsea Epoxidica Emulsionata Pardoseli “Emex Deck” - Albastru - Bid. 4 Kg + Intaritor - Bid. 4 Kg,+ Bid. 4 Kg Intaritor ,5941930707254,EMX-150-S-7-4AL,8
vopsea-epoxidica-baza-apa-pardoseala,10 Kg,Albastru,863.40,164.05,1027.45,Pachet Vopsea Epoxidica Emulsionata Pardoseli “Emex Deck” - Albastru - Bid. 10 Kg + Intaritor - Bid. 10 Kg,+ Bid. 10 Kg Intaritor ,5941930707261,EMX-150-S-7-10AL,20
vopsea-epoxidica-baza-apa-pardoseala,4 Kg,Verde,394.55,74.96,469.51,Pachet Vopsea Epoxidica Emulsionata Pardoseli “Emex Deck” - Verde - Bid. 4 Kg + Intaritor - Bid. 4 Kg,+ Bid. 4 Kg Intaritor ,5941930707278,EMX-150-S-7-4VD,8
vopsea-epoxidica-baza-apa-pardoseala,10 Kg,Verde,913.80,173.62,1087.42,Pachet Vopsea Epoxidica Emulsionata Pardoseli “Emex Deck” - Verde - Bid. 10 Kg + Intaritor - Bid. 10 Kg,+ Bid. 10 Kg Intaritor ,5941930707285,EMX-150-S-7-10VD,20
vopsea-epoxidica-baza-apa-pardoseala,4 Kg,Rosu,391.19,74.33,465.52,Pachet Vopsea Epoxidica Emulsionata Pardoseli “Emex Deck” - Rosu - Bid. 4 Kg + Intaritor - Bid. 4 Kg,+ Bid. 4 Kg Intaritor ,5941930707292,EMX-150-S-7-4RO,8
vopsea-epoxidica-baza-apa-pardoseala,10 Kg,Rosu,906.50,172.24,1078.74,Pachet Vopsea Epoxidica Emulsionata Pardoseli “Emex Deck” - Rosu - Bid. 10 Kg + Intaritor - Bid. 10 Kg,+ Bid. 10 Kg Intaritor ,5941930707308,EMX-150-S-7-10RO,20
vopsea-epoxidica-baza-apa-pardoseala,4 Kg,Maro,348.00,66.12,414.12,Pachet Vopsea Epoxidica Emulsionata Pardoseli “Emex Deck” - Maro - Bid. 4 Kg + Intaritor - Bid. 4 Kg,+ Bid. 4 Kg Intaritor ,5941930707315,EMX-150-S-7-4MR,8
vopsea-epoxidica-baza-apa-pardoseala,10 Kg,Maro,812.60,154.39,966.99,Pachet Vopsea Epoxidica Emulsionata Pardoseli “Emex Deck” - Maro - Bid. 10 Kg + Intaritor - Bid. 10 Kg,+ Bid. 10 Kg Intaritor ,5941930707322,EMX-150-S-7-10MR,20
vopsea-epoxidica-baza-apa-pardoseala,4 Kg,Negru,346.20,65.78,411.98,Pachet Vopsea Epoxidica Emulsionata Pardoseli “Emex Deck” - Negru - Bid. 4 Kg + Intaritor - Bid. 4 Kg,+ Bid. 4 Kg Intaritor ,5941930707339,EMX-150-S-7-4NG,8
vopsea-epoxidica-baza-apa-pardoseala,10 Kg,Negru,808.70,153.65,962.35,Pachet Vopsea Epoxidica Emulsionata Pardoseli “Emex Deck” - Negru - Bid. 10 Kg + Intaritor - Bid. 10 Kg,+ Bid. 10 Kg Intaritor ,5941930707346,EMX-150-S-7-10NG,20
vopsea-poliuretanica-pardoseli,4 Kg,Alb,301.69,57.32,359.01,Pachet Vopsea Poliuretanica Pardoseala “Emex” - Alb - Bid. 4 Kg + Intaritor - Bid. 0.8 Kg,+ Bid. 0.80 Kg Intaritor,5941930707353,EMX-129-S-7-4AB,4.8
vopsea-poliuretanica-pardoseli,20 Kg,Alb,1359.52,258.31,1617.83,Pachet Vopsea Poliuretanica Pardoseala “Emex” - Alb - Bid. 20 Kg + Intaritor - Bid. 4 Kg,+ Bid. 4 Kg Intaritor ,5941930707360,EMX-129-S-7-20AB,24
vopsea-poliuretanica-pardoseli,4 Kg,Gri,293.50,55.77,349.27,Pachet Vopsea Poliuretanica Pardoseala “Emex” - Gri - Bid. 4 Kg + Intaritor - Bid. 0.8 Kg,+ Bid. 0.80 Kg Intaritor,5941930707377,EMX-129-S-7-4GR,4.8
vopsea-poliuretanica-pardoseli,20 Kg,Gri,1323.92,251.54,1575.46,Pachet Vopsea Poliuretanica Pardoseala “Emex” - Gri - Bid. 20 Kg + Intaritor - Bid. 4 Kg,+ Bid. 4 Kg Intaritor ,5941930707384,EMX-129-S-7-20GR,24
vopsea-poliuretanica-pardoseli,4 Kg,Crem,288.12,54.74,342.86,Pachet Vopsea Poliuretanica Pardoseala “Emex” - Crem - Bid. 4 Kg + Intaritor - Bid. 0.8 Kg,+ Bid. 0.80 Kg Intaritor,5941930707391,EMX-129-S-7-4CR,4.8
vopsea-poliuretanica-pardoseli,20 Kg,Crem,1300.52,247.10,1547.62,Pachet Vopsea Poliuretanica Pardoseala “Emex” - Crem - Bid. 20 Kg + Intaritor - Bid. 4 Kg,+ Bid. 4 Kg Intaritor ,5941930707407,EMX-129-S-7-20CR,24
vopsea-poliuretanica-pardoseli,4 Kg,Galben,327.03,62.14,389.17,Pachet Vopsea Poliuretanica Pardoseala “Emex” - Galben - Bid. 4 Kg + Intaritor - Bid. 0.8 Kg,+ Bid. 0.80 Kg Intaritor,5941930707414,EMX-129-S-7-4GB,4.8
vopsea-poliuretanica-pardoseli,20 Kg,Galben,1469.72,279.25,1748.97,Pachet Vopsea Poliuretanica Pardoseala “Emex” - Galben - Bid. 20 Kg + Intaritor - Bid. 4 Kg,+ Bid. 4 Kg Intaritor ,5941930707421,EMX-129-S-7-20GB,24
